ASIN,BBR,offer_changed_notification_id
B006PB2H2C,0.0,227541980.0
B006PB2H4A,0.026037184703010578,227597328.0
B006QI1PCW,0.0,227476842.0
B006SOKT8A,0.0,227603839.0
B006SRYZVE,0.013918135807676084,227591499.0
B006V7TBBA,0.026611138411138414,227578101.0
B006VPH1CI,0.5630729931192661,227434250.0
B006VPLRAK,0.0,227610167.0
B006WZNXBA,0.9212783819051761,227589447.0
B006ZKQ2K6,0.8959795838751625,227509645.0
B0070RA4PC,0.03914205679201842,227486642.0
B00712O2D6,0.00011359404096834263,227530070.0
B00712O2LS,0.10781139630390145,227578806.0
B00712Y1K0,0.01278893861892583,227535151.0
B0071BFGTQ,0.07817664442326025,227593398.0
B0071BFM36,0.026475909993381865,227602329.0
B0071HY3T4,0.0,227596250.0
B0071HY42K,0.05577825352112676,227608482.0
B0071HZIPW,0.0,227596508.0
B0071HZLDG,0.0,227607342.0
B0071I0Q5S,0.0,227585924.0
B0072BVOL4,0.06674584382871537,227604040.0
B0072L5P6Y,0.0,227607370.0
B0072L5PIC,0.0,227598968.0
B0072L7Y4A,0.21260110236220472,227614904.0
B0072UIU4Y,0.04191964285714286,227568211.0
B0073CQ9CQ,0.0,227611669.0
B007571DQG,0.17264373401534525,227595977.0
B0075IIA02,0.21612852303523034,227462360.0
B00769SDUW,0.0,227595991.0
B0076O6G60,0.16024390436672595,227600623.0
B0076SIGXW,0.0,227578803.0
B0076SIIBM,0.10464805740287013,227578687.0
B0076SIICG,0.17967833675564682,227612079.0
B0076SIJP2,0.30467673830594183,227589817.0
B0078FBJBE,0.014360966057441252,227613071.0
B007923CBG,0.07800479719188767,227546841.0
B0079YMIFA,0.8228881471389646,227400178.0
B007A1DYT6,0.002682975871313673,227421285.0
B007AADX98,0.0721048947368421,227612707.0
B007ACZTEI,0.3651786129970902,227574496.0
B007ACZTGQ,0.22672223439211392,227598385.0
B007ACZTIY,0.08202198952879582,227483986.0
B007AQ2W2Q,0.0,227578686.0
B007AQ2WXU,0.0,227587105.0
B007ATO30W,0.13541919642857142,227539258.0
B007AU0FXA,0.9363499573742541,226738152.0
B007CVGTIC,0.009227547736537224,227612679.0
B007E5H4VC,0.9170073327961322,227614897.0
B007FGE6C0,0.7635935707220574,227530780.0
B007FNPIV6,0.25360627650551315,227514555.0
B007G2IN04,0.051135909631391196,227614285.0
B007H6PEA6,0.0,227612821.0
B007HRICH2,0.09819479963291528,227604888.0
B007IU7YQ8,0.0,227604659.0
B007J21L0A,0.010857749259624875,227614862.0
B007JEJQP0,0.0,227455633.0
B007JKIJ2U,0.5593512429831595,227592872.0
B007JKR174,0.8024206896551724,227383751.0
B007JV7CRC,0.0015361196319018404,227596328.0
B007JV7EUM,0.0,227596333.0
B007JV7F4W,0.0,227596467.0
B007KL9PAI,0.0,227512923.0
B007ND0QQ0,0.0,227614115.0
B007NHRSOY,0.20345547024952015,227614211.0
B007OSUDVW,0.9806968636911942,227605461.0
B007OULQPW,0.4932909090909091,227608688.0
B007PFA7OM,0.10865981890209395,227614980.0
B007RGXEUI,0.8892123209169055,227416959.0
B007RGXFCK,0.18658044189852702,227516548.0
B007T2PDN6,0.0,227596536.0
B007T2PE7G,0.0,227596243.0
B007TLJP2W,0.5792770593445528,227609576.0
B007V2NLWO,0.12105456140350876,227394713.0
B007V4XBUE,0.11262233009708739,227365852.0
B007V4XZLO,0.9067806779661016,227588760.0
B007V6J78W,0.0,227609477.0
B007VSXAME,0.16241302013422818,227583560.0
B007VTPATO,0.006865540914627395,227594717.0
B007VTTJS2,0.22161513513513514,227605225.0
B007VY3ESS,0.9238696590909091,227559458.0
B007W53Q3E,0.761731046931408,227434684.0
B007XDAAW0,0.5471758490566038,227579221.0
B007ZU4YE6,0.3912215648854962,227322588.0
B00819OICI,0.8690595266073528,227610434.0
B0081SGUC0,0.33678908045977013,227612057.0
B0082GABTE,0.13192391048292107,227615029.0
B0082YUR7M,0.25296606549596584,226896325.0
B0083EQGIA,0.5688324675324675,227575237.0
B0083ESF8O,0.18328827493261454,227602042.0
B0083ESFA2,0.9707291497702082,227610697.0
B0083ESFAM,0.9886779793444095,227507068.0
B0084HJH0U,0.2533507917174178,226328242.0
B0084PQJ12,0.46949128268991286,227611635.0
B00852YVAA,0.0,227605682.0
B0085HM36Y,0.0,227425715.0
B0085YGTGW,0.019667271051014137,227614257.0
B0086092HS,0.816516880733945,227599986.0
B00864SQ2G,0.13543467852257182,227614335.0
B0088AHL1K,0.47302048623525206,227581584.0
B0089E5Z7C,0.8970948988566403,227550681.0
B008AL8OEU,0.3626230031948882,227615066.0
B008CCJ9GO,0.0,227607985.0
B008D7URTG,0.0,227392272.0
B008DBQIRM,0.21642640642939148,227596427.0
B008DJDUPM,0.13596699521002212,227481622.0
B008E190RG,0.13571034199726403,227604986.0
B008E190T4,0.0,227608757.0
B008E481OQ,0.0,227609638.0
B008E4867S,0.06602650717703348,227608891.0
B008EQAMNC,0.007959406657018813,227613039.0
B008F92HJA,0.18304545454545454,227589972.0
B008FYHB0A,0.0,227487801.0
B008GTWAI2,0.00101010101010101,227578704.0
B008HLKEWI,0.2686245098039216,227605178.0
B008J6T4RC,0.002510794979079498,227610675.0
B008JA2X5S,0.02018326151054661,227556501.0
B008JH6MJO,0.21936412325752017,227614653.0
B008JSKCFI,0.0018567717996289424,227578570.0
B008MXPA70,0.006401024327784891,227548184.0
B008O9FCPW,0.0697701252236136,227609742.0
B008RAYLGO,0.1669079411764706,227593925.0
B008TVBV32,0.0,227604121.0
B008U4MKU6,0.2695966365033293,227604840.0
B008UO7I1W,0.5103918918918919,227612970.0
B008VBOCAY,0.0,227611829.0
B008VCZFK4,0.48317923976608185,227565884.0
B008VD05WG,0.012806575576430402,227615077.0
B008X5T1CC,0.44755109034267915,227601329.0
B008XGT40U,0.5116717834631072,227337507.0
B0090OKEB2,0.1123011127819549,227586354.0
B0091RCKP6,0.11920540223135642,227481171.0
B0091RCKPG,0.011348460291734199,227463858.0
B0091RKH24,0.0,227511784.0
B009205TEG,0.010481132075471697,227598364.0
B0092NNQ98,0.015558358755338623,227565465.0
B009370JKW,0.04570685714285714,227605826.0
B009370JSY,0.415331043956044,227611870.0
B009370K5Q,0.12165485055060304,227614436.0
B009378AG2,0.048992119906323184,227614694.0
B0093B7MTY,0.8292023033463711,227569981.0
B00946BQQS,0.9542515541740676,227195026.0
B0094XU8VK,0.99152302259887,227604921.0
B00959RYHY,0.8817789819376025,227557138.0
B009A0DWP6,0.0,227600566.0
B009A80W1K,0.33319476923076924,227501495.0
B009CAUR6G,0.5360333333333333,227614792.0
B009E0E7C4,0.022485449735449733,227573701.0
B009E0EBF2,0.0,227557087.0
B009E0EBFM,0.026597581620314392,227612616.0
B009ETP1P2,0.1545726775956284,227607962.0
B009F1SOJ4,0.0,227099124.0
B009F1SWH8,0.0,227599584.0
B009F59HR8,0.16579040139616052,227568719.0
B009F5AISA,0.03771753312945974,227539685.0
B009F5D81O,0.04208375420875421,227401065.0
B009FBQZ7M,0.014745945945945945,227475790.0
B009G26FCA,0.0,227608524.0
B009GU4UHY,0.0,227509065.0
B009H6XB7W,0.11463381097560975,227615109.0
B009IAP5OE,0.0,227596282.0
B009JZ0ADY,0.03588237129485179,227596336.0
B009K2AUN6,0.19709895652173914,227594896.0
B009LNOZQ2,0.003709360824742268,227595382.0
B009P166SU,0.0,227347584.0
B009PAAI5I,0.13536687022900765,227604012.0
B009QHLWUK,0.8155004855547463,227371482.0
B009S746DS,0.9950299116997793,227317105.0
B009T87F0M,0.0,227599973.0
B009VTDVMU,0.16187643884892086,227581221.0
B009WBJ1IU,0.0013361092604930048,227611626.0
B009WCL092,0.14285244618395304,227409724.0
B00A2ZR5AQ,0.9808150422102839,227593501.0
B00A2ZT680,0.9779808684707363,227353967.0
B00A7EXF4C,0.01003973149262238,227613105.0
B00A80GPHO,0.24425026548672565,227174219.0
B00A89KOL8,0.0,227574295.0
B00A8EMVZ0,0.9401986200551978,227608403.0
B00A8O956S,0.0,227237803.0
B00AA8ABP6,0.11658669950738916,227512148.0
B00AAFG5QS,0.22682453637660482,227567087.0
B00AAPGA2W,0.007593480116060761,227548524.0
B00AAQZK5E,0.045180543933054394,227593474.0
B00ABYB9JG,0.0,227563212.0
B00ABZQOAO,0.9074797244094489,227609633.0
B00ADTG7TG,0.0,227610633.0
B00ADY6JW6,0.48966576576576576,227607638.0
B00AF56QA8,0.0004032258064516129,227579124.0
B00AHYLJJA,0.9917468998862344,227547887.0
B00AJSJE6O,0.0,227274413.0
B00AJVLB9Y,0.08976591865357644,227608873.0
B00AJVLEYQ,0.0,227600031.0
B00AJVLFVI,0.08544886515353804,227586090.0
B00AKKUD3Y,0.22158848920863308,227604080.0
B00AKKUEV0,0.5639560796645702,227419241.0
B00AKKULI6,0.27999972222222225,227517619.0
B00AKKUZ7I,0.013563759689922482,227613939.0
B00APU45UQ,0.0,227583844.0
B00APVGFNA,0.03334025279945708,227384176.0
B00APVGP7Q,0.6044367837338263,227579542.0
B00AQ4F19K,0.8406144075169655,227613144.0
B00ASATHB0,0.03052489098003213,227524618.0
B00ASF6AR4,0.6086287941787942,227614854.0
B00ASSOGMC,0.17427353878852284,227207996.0
B00AU8LJ2K,0.11706468253968254,227605587.0
B00AV2ENFU,0.04792161813965473,227528436.0
B00AV2F23M,0.37360835654596103,227355680.0
B00AVA2DJA,0.24037309970384996,227351100.0
B00AVA2NPE,0.7044005700325733,227356924.0
B00AVA3BBE,0.31530869080779944,227554616.0
B00AVA4AGY,0.32177959677419354,227331730.0
B00AVQB2KU,0.8932774703557312,227352511.0
B00AVQC01U,0.5377554149377594,227522860.0
B00AVQCCCW,0.29494118673647474,227380052.0
B00AWAYYHI,0.5444438271604939,227577435.0
B00AWCVN0C,0.9534487931034483,227334166.0
B00AZDQAWO,0.11328744906275469,227611200.0
B00B0DWCQG,0.0,227608164.0
B00B10MKDI,0.0,227549625.0
B00B12OITA,0.06990936170212766,227597693.0
B00B2CDS8G,0.005074082747853241,227595698.0
B00B2ZX0LS,0.010445039164490862,227523576.0
B00B5EDXMM,0.7092463865546218,227598253.0
B00B65J6A8,0.17602303370786518,227607368.0
B00B8YQMBI,0.00034047659866278074,227594282.0
B00B9JNVPW,0.9733610019023462,227425131.0
B00BAY7SNW,0.0,227557452.0
B00BBLIZAE,0.0,227363774.0
B00BCIUIL0,0.0,227613789.0
B00BD4W54Q,0.09458756756756756,227558048.0
B00BD54NRM,0.053606654343807764,227587815.0
B00BD6D8YA,0.04421495052566481,227538553.0
B00BDVF7NA,0.3321650292397661,227614167.0
B00BF6HX9E,0.4900974290305302,227606151.0
B00BF6I0RS,0.0,227614791.0
B00BFCUI0E,0.08667030497592296,227602523.0
B00BG2H95K,0.00898601798855274,227579410.0
B00BGWQT2Y,0.06944614197530866,226800269.0
B00BH4C6RI,0.0,227614683.0
B00BHEEHP2,0.1334240547353259,227534190.0
B00BIO560G,0.0011419559902200488,227614956.0
B00BJ9ADIA,0.9966107118644068,227609889.0
B00BJF4V9G,0.013179406919275122,227600103.0
B00BK3TLNS,0.9594110806040399,227338686.0
B00BL83I22,0.006092026518545064,227597785.0
B00BLGRUC8,0.0,227271274.0
B00BLGRZ9Q,0.0,227590841.0
B00BMPCHQM,0.14273027272727273,227368569.0
B00BMPCI7A,0.010847096362476069,227590965.0
B00BN7XQG4,0.012123636363636364,227547760.0
B00BNXZGXO,0.051375438596491234,227583678.0
B00BOUIZ3O,0.04637466723915844,227380141.0
B00BOUJ5ME,0.0010173780487804877,227600505.0
B00BOUJ69G,0.0042796977473624175,227479833.0
B00BPDFE98,0.01445009633911368,227560964.0
B00BQ5RULU,0.0,227579202.0
B00BQO4TXS,0.0,227274961.0
B00BQOFITM,0.39552742537313434,227545460.0
B00BQOHC3C,0.03479685169842585,227596352.0
B00BSE3996,0.012162947067238911,227588175.0
B00BSVXRGY,0.18198363970588236,227596273.0
B00BTVSWWW,0.15269839265212398,227598927.0
B00BUMDTQO,0.8313648915187377,227463234.0
B00BUMDTRS,0.025139106145251396,227562139.0
B00BUUCRL4,0.0,227334482.0
B00BUUUIGK,0.07459384439258508,227613994.0
B00BWB61C2,0.017675813953488374,227614316.0
B00BXVI0MK,0.21171148648648647,227613923.0
B00BXVI1EC,0.0001851111111111111,227613157.0
B00BYG6OB8,0.0,227446605.0
B00BYG6P0I,0.0,227612677.0
B00BYG6TIG,0.0,227437426.0
B00C1U0430,0.0058309037900874635,227603280.0
B00C2AMVSA,0.9792491509433962,227286425.0
B00C2LU5NM,0.0,227550028.0
B00C4B1F7U,0.1647855769230769,227607773.0
B00C4QG49E,0.2059425766283525,227547721.0
B00C4TR7OW,0.0,227579727.0
B00C4TSZ2A,0.041369634086444014,227422646.0
B00C4ZW31I,0.6373861022364217,227333601.0
B00C5R7K9U,0.0,227611797.0
B00C661Q6S,0.3090603174603175,227568956.0
B00C9RYWYW,0.0,227613377.0
B00CBGKNQ2,0.071340372226199,227614992.0
B00CDZC35K,0.4665611745513866,227578693.0
B00CEILY9W,0.0,227430686.0
B00CJ69F2W,0.0983800539083558,227603072.0
B00CJD5JJS,0.0,227581605.0
B00CJIAGY6,0.7789203513909224,227610462.0
B00CJJ76HU,0.0,227596854.0
B00CJJ8ESU,0.002944771723122239,227612726.0
B00CJJ8LC4,0.004532276330690827,227613551.0
B00CJJ8MEQ,0.022833937007874016,227606348.0
B00CJJ8N3G,0.0,227603986.0
B00CLC2JL8,0.7567954721862872,227335449.0
B00CLC59H4,0.1393674199623352,227596829.0
B00CM9JMCY,0.0,227518557.0
B00CM9JO8G,0.0,227517115.0
B00CMBJ1VE,0.19521259859419435,227593336.0
B00CMBTCHW,0.00773415834622416,227611682.0
B00CMC6O68,0.0,227604367.0
B00CMH875E,0.026371308016877638,227601290.0
B00CMYX2XE,0.9649554906542056,227448205.0
B00CP7HRPW,0.011640465631929045,227587905.0
B00CP7HRQQ,0.16368308115543329,227334201.0
B00CP7HT28,0.0910985507246377,227387982.0
B00CQA8FX6,0.37305840286054825,227515863.0
B00CQGTGYC,0.21699374999999999,227367089.0
B00CQHGJ2I,0.8488394795127354,226828526.0
B00CQLAJ8E,0.06127447883765003,227613643.0
B00CQLAJ8O,0.4183556765163297,227542693.0
B00CRF2QD0,0.4141967741935484,227453064.0
B00CRU77KC,0.3166834218916047,226958745.0
B00CRU78OC,0.9117624705882353,227585662.0
B00CRU78RO,0.021742546461051802,227585653.0
B00CSLQKAS,0.9723527168732127,227614569.0
B00CTKA9I2,0.16324378378378376,227350975.0
B00CUS2CEW,0.8204171943231441,227559337.0
B00CUS5AG4,0.48845651783038657,227604758.0
B00CWI3GL8,0.18489075562700963,227581430.0
B00CWKDEAO,0.009616185625353706,227614941.0
B00CXAL112,0.18573060921248144,227302279.0
B00CXAL5AO,0.7296862003780719,227143328.0
B00CYQ4LOO,0.7816175817396668,227464077.0
B00CZ7GTLU,0.005480263157894737,227605326.0
B00CZ7GVUY,0.007902371541501977,227574770.0
B00CZOKOWI,0.0,227578030.0
B00D157BQC,0.023856063618290256,227491547.0
B00D36JRSY,0.3164860372340425,227599899.0
B00D5Y7LPA,0.7100564236111111,227589610.0
B00D6XQEY4,0.0,227568831.0
B00D8NTVVK,0.0005776940903823869,227609114.0
B00D8NTX90,0.18500893141945773,227506310.0
B00DHIPNX6,0.023175434530706834,227523833.0
B00DIH6JIO,0.3032315033350436,227614575.0
B00DJPYEO6,0.38538338870431893,227534687.0
B00DPIVZGC,0.05375012376237624,227588799.0
B00DQQQOGY,0.0,227613579.0
B00DT313YW,0.0006995091164095372,227613562.0
B00DTX3QD8,0.1817257114328507,227615028.0
B00DUDSU7O,0.001137884834663626,227580785.0
B00DUSSYG6,0.0,227470234.0
B00DV8XR62,0.8981256366723259,227598946.0
B00DV8YDPG,0.7681041295546558,227467716.0
B00E1XW87K,0.21763883357041253,227605503.0
B00E3LF7FK,0.9229802219321149,227524216.0
B00E4O0ORW,0.2664612557427259,227614971.0
B00E4O0PYY,0.2898507246376812,227318869.0
B00E4O0R10,0.3011604205782952,227610974.0
B00E4O0R3I,0.18261690217391302,227601463.0
B00E5BHB6Q,0.6220720178372352,227332584.0
B00E825GIW,0.05585454545454545,227536028.0
B00E8CEZ70,0.38230734632683655,227588305.0
B00E96M2W0,0.0,227457750.0
B00EEJYYMS,0.20358729641693812,227590782.0
B00EHH6XTY,0.4752652826855124,227604950.0
B00ELURUYO,0.016760754189944133,227263290.0
B00EM7C89I,0.1388311111111111,227538490.0
B00ERI8CVU,0.5189193439865433,227563242.0
B00ESVXP2M,0.009531373193166886,227465179.0
B00ESVXP7W,0.0,227595022.0
B00ESVXPD6,0.037891573785109225,227597299.0
B00ESVXSCE,0.02047529010238908,227613612.0
B00ESVXV0S,0.015693893129770993,227526352.0
B00ESVXWPC,0.0626632,227603332.0
B00ETNP4BO,0.8944980330800179,227266318.0
B00EU7U0DG,0.0,227613965.0
B00EUWZ7V6,0.0,227602089.0
B00EVEIL5M,0.0,227457616.0
B00EX7EAZW,0.03737971625766872,227509426.0
B00EX7FCJ0,0.0985132253711201,227586443.0
B00EXYIYM0,0.0,227612571.0
B00EYY4N38,0.7458894881170018,227614215.0
B00EZQQO9Q,0.0,227561508.0
B00F14ZPZK,0.5885391231028668,227410764.0
B00F3E6SHM,0.0,227439677.0
B00F4BHC24,0.9758155223880597,227546703.0
B00F4BHGBQ,0.9956712693498452,227606159.0
B00F6H5EAS,0.17856879699248118,227603819.0
B00F9U02LS,0.4901235188509875,227553266.0
B00FADI37E,0.002281054131054131,227595676.0
B00FBHFY3K,0.0,227612490.0
B00FBN1TKG,0.7333408510638298,227043840.0
B00FBPCRQO,0.0011934445768772349,227387677.0
B00FDV6B36,0.0,227613715.0
B00FFY74DC,0.21804496514329974,227572701.0
B00FGQ2RD6,0.1680831345826235,227486495.0
B00FGS0B7S,0.0,227292161.0
B00FHCS2CO,0.7822374128919861,227610145.0
B00FJ2PL26,0.0,227613917.0
B00FLCKNTA,0.05882244008714597,227611408.0
B00FLCKOZI,0.10555680555555556,227611526.0
B00FLCKQ3I,0.0857905803195963,227546459.0
B00FN7KT9W,0.19718274111675127,227605608.0
B00FO9U46W,0.00044617120882795523,227606424.0
B00FO9ZRZ0,0.0,226965472.0
B00FOI40YU,0.11224533527696792,227595875.0
B00FPGXNAI,0.9247405154639174,227615062.0
B00FQD6E74,0.1160540932642487,227579527.0
B00FQD6FUK,0.06867793964620188,227611886.0
B00FU8O4NQ,0.05369362416107382,227614732.0
B00FW5MZUG,0.16308655913978493,227595613.0
B00FXOFM4M,0.0,227576932.0
B00FXOFM56,0.0,227519273.0
B00FXOFM6U,0.0,227612376.0
B00FXOFM9W,0.0,227611634.0
B00FZTEWPA,0.034324682457947134,227613238.0
B00G3LLZP4,0.2544485765124555,227580586.0
B00G44X9D6,0.09597870157068063,227614772.0
B00G5GHA7E,0.04484484732824427,227565420.0
B00G9XGVSC,0.08150092728160077,227615123.0
B00GA2HKAU,0.283726330093889,227614541.0
B00GEN1HIQ,0.017204301075268814,227454577.0
B00GHOH4UM,0.8171742537313433,226973790.0
B00GHON5BE,0.43741237693389595,227579436.0
B00GHP4RDS,0.5541596351197263,227023023.0
B00GHPAC1O,0.2933899449035813,227355579.0
B00GHPG8KI,0.3007050454086781,227295252.0
B00GHU6LPK,0.9552980132450332,227580504.0
B00GKFM0KC,0.14011414835164834,226913204.0
B00GPGKN4G,0.7920075304176258,227571198.0
B00GQ9ZR7U,0.0,227363696.0
B00GRSV936,0.0,227573243.0
B00GRSZKY0,0.23954144486692014,227608523.0
B00GRT1JO4,0.16740414814814814,227611050.0
B00GSPHSRO,0.3518634336677815,227609913.0
B00GSPHTMI,0.0,227609822.0
B00GTZXGQK,0.0,227515468.0
B00GUJT7CC,0.07135573986308583,227614979.0
B00GVE9XCK,0.015978774147388502,227410547.0
B00GW72M7E,0.09978756326825741,227380593.0
B00H3LQ53A,0.006162249614791987,227587339.0
B00H45N1J6,0.893089433962264,227368613.0
B00H45N1L4,0.18688267326732672,227026199.0
B00H45N45M,0.8163922057051024,227613036.0
B00H45N5I8,0.9594564189189189,227381413.0
B00H45N5MY,0.7342816768086545,227559011.0
B00H45N5Q0,0.8653402666666666,227127419.0
B00H45N6LO,0.9685162596401028,227610143.0
B00H45N6NC,1.0,227168694.0
B00H45N6VE,0.8938323956442831,227612791.0
B00H45N7RC,0.9783893990546928,226657210.0
B00H45ND62,0.9681562707365627,227429375.0
B00H45ND8A,0.9619142578125001,227145584.0
B00H46M6HS,0.7467322235434007,227145666.0
B00H46MEYS,0.2922763440860215,227548395.0
B00H46MYTS,0.6822495803357314,227603197.0
B00H46N0PA,0.9492872707659115,227576071.0
B00H4QOZYK,0.15136666666666668,227081931.0
B00H5INKI4,0.17666553980370772,227516726.0
B00H8PRGYI,0.6755257978723405,227545055.0
B00HEYVS2O,0.0,227614354.0
B00HG4QM4Q,0.35634844097995544,227590962.0
B00HG6W1VM,0.07163156028368795,227614786.0
B00HIWWKPQ,0.0,227596774.0
B00HJGTLVW,0.12180381920903954,227597217.0
B00HLM1IJM,1.0,227609925.0
B00HLSU6PI,0.17846573795180723,227612504.0
B00HN9A4BG,0.05084985875706215,227589615.0
B00HP30LWW,0.0,227614751.0
B00HRT863U,0.10681666794243722,227585371.0
B00HRZLF7I,0.2088560136286201,227573194.0
B00HSI1RDG,0.059122381756756756,227607820.0
B00HVVVEYM,0.2606555108608206,227614461.0
B00HWORVRM,0.0,227589000.0
B00HWORVRW,0.08377120418848168,227526805.0
B00HWORVT0,0.0,226833232.0
B00HWOTD3C,0.38843239669421487,227420434.0
B00HXOI3U0,0.0,227594872.0
B00HY8Q5FA,0.05525749202975557,227605109.0
B00HYG4KZ4,0.7095692307692308,227609482.0
B00HYPC746,0.0034256,227614890.0
B00HZ7B6ZO,0.6157567524115756,227369101.0
B00HZ7B8PM,0.44209324324324323,227369910.0
B00HZ7BDMA,0.1750001851851852,227614717.0
B00HZA6E2Q,0.11374796208530805,227597348.0
B00HZA6E94,0.0003911776187378009,227437596.0
B00HZA6EDA,0.004551593323216996,226568198.0
B00HZAMO7U,0.7706432762651784,227589925.0
B00HZIF7N0,0.0,227603613.0
B00HZIKYS8,0.3713067907995619,227578981.0
B00HZRXD8C,0.09682528901734104,227539575.0
B00I2TMO2S,0.9155960358056265,227417113.0
B00I3JWBIE,0.056450806451612906,227577995.0
B00I3N8DM8,0.0,227615063.0
B00I4Z8GCM,0.006257929308726931,227333673.0
B00I7RDPDC,0.8623680461982676,227426076.0
B00I81LC9G,0.6467694915254237,227576938.0
B00I9TSW1I,0.056045345067160725,227458232.0
B00I9TSWO0,0.02782582081246522,227558400.0
B00I9TSXKI,0.0026715375810759255,227613266.0
B00IAHG1PS,0.22780212355212354,227508973.0
B00IAM1UEU,0.968398280669145,227419293.0
B00IBDSFAU,0.0,227596261.0
B00IBI50NK,0.10488053543307087,227509275.0
B00IBI5134,0.09067837351565311,227600104.0
B00IBI518Y,0.5492054648526077,227612396.0
B00IBM0PZO,0.0,227605824.0
B00ICVGVJS,0.014132668329177056,227476269.0
B00IEALWDW,0.0,227600357.0
B00IEJEYTC,0.8729086956521739,226716627.0
B00IF0MHNA,0.12028007023705004,227607999.0
B00IGDU3X2,0.12024937483373238,227592474.0
B00IGITN3I,0.5911299220272904,227393766.0
B00IGITQFI,0.0,227613952.0
B00IGXUSBE,0.17256376335250614,227115803.0
B00II021GK,0.003234970774779256,227614975.0
B00II6B9VW,0.934747266313933,227436996.0
B00IJCHXLU,0.9305573412698412,226696650.0
B00IJJ8PAG,0.24282764127764128,227615013.0
B00IJSBCLQ,0.12765514184397164,227373372.0
B00IJSBDSI,0.14779392133492253,227577022.0
B00IJZTKS6,0.0014520348837209305,227608529.0
B00IKVIEHW,0.03576238410596026,227595640.0
B00ILZ6WNU,0.20196672597864768,227553331.0
B00IMY3XXC,0.0,227445658.0
B00IMY3Y3Q,0.0,227566843.0
B00IMY3Y6I,0.0,227580223.0
B00IO3A9O2,0.005226480836236934,227362217.0
B00IOGIO8M,0.0,227614744.0
B00IPDD8KI,0.3102200729927007,227483650.0
B00IQV5BNG,0.9791453070683661,227587741.0
B00IT4YIWU,0.0,227609850.0
B00ITLCHGW,0.020363555555555555,227605020.0
B00ITPPRAG,0.29202804995196924,227602188.0
B00IUJAEZE,0.0,227611214.0
B00IV1LW1G,0.9394349226804123,227493751.0
B00IVDVWV4,0.0,227578121.0
B00IVEHFNC,0.021523136049192933,227596349.0
B00IXYIXM2,0.0,227537401.0
B00IYJ7NR2,0.36912225950782995,227311038.0
B00IYPRLH8,0.3081072972972973,227613844.0
B00IYX9Q4Q,0.0,227613988.0
B00IZYXPRI,0.1084878698224852,227362796.0
B00J0ABS5W,0.07684204909284953,227606498.0
B00J4576FE,0.7160963722397475,227351684.0
B00J7ANXAI,0.25555285714285714,227340868.0
B00J9472C2,0.0013731138545953361,227582753.0
B00JBYNFL2,0.0,227528032.0
B00JG5MMK6,0.029022007255139058,227337482.0
B00JGMAME2,0.029549635796045783,227588304.0
B00JGRBSS6,0.000296938689217759,227568867.0
B00JGSM5PU,0.02299098712446352,227538663.0
B00JITHM00,0.1316311224489796,227422913.0
B00JJY3RS0,0.3452030523255814,227599012.0
B00JN794IU,0.8247524644030668,227612875.0
B00JNTYX3Y,0.006722240896358544,227611616.0
B00JW3CTTQ,0.0,227555440.0
B00JWRLJV6,0.000640821566110398,227611664.0
B00JWRLO7A,0.2502501521812648,227614426.0
B00JWYVC48,0.0,227589558.0
B00JZMDMGI,0.00022187708009762592,227611922.0
B00K1GE7H0,0.5897954631379962,227614949.0
B00K2SGDPG,0.18014040404040407,227585652.0
B00K2TX0V0,0.04590808383233533,227561204.0
B00K2TX10K,0.0,227530604.0
B00K59XR2O,0.0,227614552.0
B00K6ZURAW,0.0,227606589.0
B00K890UA8,0.1078410986775178,227607220.0
B00K8J5D5A,0.0,227612777.0
B00KB2CEAQ,0.5925330960854093,227369021.0
B00KB2CEGA,0.48633841726618704,227471656.0
B00KC8HWTM,0.03133888888888889,227606671.0
B00KCFKPX0,0.0,227607110.0
B00KCTB9L8,0.6646722126929674,227603169.0
B00KG0C1Q0,0.10151524866420057,227581218.0
B00KKH3P4Q,0.8263796883695048,227325138.0
B00KKRDQAE,0.26615546153846154,227611518.0
B00KL7V7I6,0.2336937888198758,227498741.0
B00KL7VIH6,0.03024128862590401,227454664.0
B00KL7VIN0,0.0,227530343.0
B00KL7VIVM,0.0,227176550.0
B00KL7VM22,0.0699757138374647,227582787.0
B00KL7VM7W,0.0171082,227603959.0
B00KL7VM86,0.905114598540146,227614130.0
B00KL7VPWO,0.2506278276481149,227603720.0
B00KLLIHR6,0.6304363768115943,227407804.0
B00KRBACY6,0.051632047477744816,227570769.0
B00KS6B9D8,0.35770995594713656,227614406.0
B00KTX6WEG,0.8946897144132083,227535054.0
B00KWEQL9I,0.983711447184737,227425080.0
B00KWXTH36,0.0,227587502.0
B00KWYHXXQ,0.06720369143398011,227513518.0
B00KYA0JI4,0.9900605617320071,227292520.0
B00KYTE6XE,0.21430414429890488,227586299.0
B00KZZ4ZC4,0.08892113402061856,227266410.0
B00L0CX24S,0.0733641304347826,227578784.0
B00L1FZN50,0.7236089026915115,227578763.0
B00L1QJOKY,0.0,227468816.0
B00L2A6VVE,0.7544890219560879,227614815.0
B00L3XVT3K,0.005323917672107878,227614641.0
B00L4NJSBE,0.5008549931833675,227597788.0
B00L5FT81Q,0.39726491043203377,227007831.0
B00L8JIO4G,0.030070778720123363,227518943.0
B00L9IEF1M,0.14130318484176577,227611205.0
B00LBQKTBC,0.004420486366985998,227537464.0
B00LCIR3VS,0.39927697841726617,227615096.0
